,LCCN,DATE,POS,NEG,NEU,COMP,STATE-TIME,,,,,,,
0,sn82014358,18411216,0.155,0.081,0.764,0.9999,ME-1833.1850,,,,,,18411216,0.155
0,sn82014358,18411216,0.074,0.045,0.881,0.9996,ME-1833.1850,,,,,,18411216,0.074
0,sn82014358,18411230,0.058,0.054,0.888,0.8538,ME-1833.1850,,,,,,18411230,0.058
0,sn82014358,18420127,0.078,0.087,0.835,-0.9964,ME-1833.1850,,,,,,18420127,-0.087
0,sn82014358,18420210,0.102,0.076,0.822,0.9995,ME-1833.1850,,,,,,18420210,0.102
0,sn82014358,18420217,0.132,0.041,0.827,1,ME-1833.1850,,,,,,18420217,0.132
0,sn82014358,18420224,0.121,0.057,0.822,0.9998,ME-1833.1850,,,,,,18420224,0.121
0,sn82014358,18420224,0.083,0.049,0.868,0.9993,ME-1833.1850,,,,,,18420224,0.083
0,sn82014358,18420317,0.13,0.049,0.821,0.9999,ME-1833.1850,,,,,,18420317,0.13
0,sn82014358,18420324,0.078,0.029,0.893,0.9998,ME-1833.1850,,,,,,18420324,0.078
0,sn82014359,18471116,0.094,0.061,0.845,0.9984,ME-1833.1850,,,,,,18471116,0.094
0,sn82014359,18471108,0.066,0.088,0.846,-0.9979,ME-1833.1850,,,,,,18471108,-0.088
0,sn82014359,18471117,0.029,0.06,0.911,-0.9972,ME-1833.1850,,,,,,18471117,-0.06
0,sn82014359,18471112,0.079,0.045,0.876,0.9989,ME-1833.1850,,,,,,18471112,0.079
0,sn82014359,18471123,0.114,0.042,0.844,0.9997,ME-1833.1850,,,,,,18471123,0.114
0,sn82014359,18471117,0.082,0.055,0.863,0.9979,ME-1833.1850,,,,,,18471117,0.082
0,sn82014359,18471124,0.085,0.054,0.861,0.9987,ME-1833.1850,,,,,,18471124,0.085
0,sn82014359,18471129,0.13,0.055,0.816,0.9997,ME-1833.1850,,,,,,18471129,0.13
0,sn82014359,18471125,0.088,0.048,0.865,0.9983,ME-1833.1850,,,,,,18471125,0.088
0,sn82014359,18471203,0.091,0.054,0.855,0.9988,ME-1833.1850,,,,,,18471203,0.091
0,sn82014359,18471207,0.07,0.044,0.887,0.9925,ME-1833.1850,,,,,,18471207,0.07
0,sn82014359,18471206,0.077,0.08,0.843,-0.9582,ME-1833.1850,,,,,,18471206,-0.08
0,sn82014359,18471209,0.089,0.063,0.848,0.9965,ME-1833.1850,,,,,,18471209,0.089
0,sn82014359,18471217,0.106,0.041,0.852,0.9997,ME-1833.1850,,,,,,18471217,0.106
0,sn82014359,18471224,0.09,0.055,0.855,0.9986,ME-1833.1850,,,,,,18471224,0.09
0,sn82014359,18480114,0.078,0.06,0.862,0.9966,ME-1833.1850,,,,,,18480114,0.078
0,sn82014359,18480121,0.068,0.061,0.871,0.9837,ME-1833.1850,,,,,,18480121,0.068
0,sn82014359,18480120,0.055,0.052,0.893,0.5947,ME-1833.1850,,,,,,18480120,0.055
0,sn82014359,18471222,0.055,0.053,0.892,0.6708,ME-1833.1850,,,,,,18471222,0.055
0,sn82014359,18480129,0.11,0.04,0.85,0.9997,ME-1833.1850,,,,,,18480129,0.11
0,sn82014359,18480211,0.038,0.054,0.908,-0.9931,ME-1833.1850,,,,,,18480211,-0.054
0,sn82014359,18480128,0.096,0.033,0.871,0.9995,ME-1833.1850,,,,,,18480128,0.096
0,sn82014359,18480225,0.053,0.048,0.899,0.9547,ME-1833.1850,,,,,,18480225,0.053
0,sn82014359,18480217,0.051,0.02,0.93,0.9974,ME-1833.1850,,,,,,18480217,0.051
0,sn82014359,18480226,0.122,0.077,0.801,0.9993,ME-1833.1850,,,,,,18480226,0.122
0,sn82014359,18480307,0.034,0.038,0.928,-0.9545,ME-1833.1850,,,,,,18480307,-0.038
0,sn82014359,18480209,0.053,0.044,0.903,0.9783,ME-1833.1850,,,,,,18480209,0.053
0,sn82014359,18480322,0.048,0.081,0.871,-0.9994,ME-1833.1850,,,,,,18480322,-0.081
0,sn82014359,18480301,0.061,0.038,0.901,0.9927,ME-1833.1850,,,,,,18480301,0.061
0,sn82014359,18480301,0.095,0.057,0.848,0.9989,ME-1833.1850,,,,,,18480301,0.095
0,sn82014359,18480406,0.1,0.027,0.874,0.9997,ME-1833.1850,,,,,,18480406,0.1
0,sn82014359,18480404,0.071,0.029,0.9,0.9994,ME-1833.1850,,,,,,18480404,0.071
0,sn82014359,18480417,0.072,0.039,0.888,0.9979,ME-1833.1850,,,,,,18480417,0.072
0,sn82014359,18480424,0.049,0.058,0.894,-0.9641,ME-1833.1850,,,,,,18480424,-0.058
0,sn82014359,18480422,0.067,0.052,0.881,0.9951,ME-1833.1850,,,,,,18480422,0.067
0,sn82014359,18480511,0.059,0.037,0.904,0.9972,ME-1833.1850,,,,,,18480511,0.059
0,sn82014359,18480513,0.073,0.067,0.86,0.98,ME-1833.1850,,,,,,18480513,0.073
0,sn82014359,18480307,0.079,0.032,0.889,0.9991,ME-1833.1850,,,,,,18480307,0.079
0,sn82014359,18480420,0.057,0.056,0.887,-0.9009,ME-1833.1850,,,,,,18480420,0.057
0,sn83009653,18500212,0.05,0.046,0.904,0.9271,ME-1833.1850,,,,,,18500212,0.05
0,sn83009653,18500212,0.023,0.025,0.952,-0.9393,ME-1833.1850,,,,,,18500212,-0.025
0,sn83009653,18500212,0.025,0.034,0.941,-0.9972,ME-1833.1850,,,,,,18500212,-0.034
0,sn83009653,18500219,0.071,0.032,0.897,0.9998,ME-1833.1850,,,,,,18500219,0.071
0,sn83009653,18500226,0.018,0.025,0.958,-0.9931,ME-1833.1850,,,,,,18500226,-0.025
0,sn83009653,18500312,0.044,0.043,0.914,0.0296,ME-1833.1850,,,,,,18500312,0.044
0,sn82014356,18500314,0.086,0.081,0.833,0.9713,ME-1833.1850,,,,,,18500314,0.086
0,sn83009653,18500319,0.049,0.033,0.917,0.9988,ME-1833.1850,,,,,,18500319,0.049
0,sn82014356,18500321,0.117,0.082,0.801,0.9999,ME-1833.1850,,,,,,18500321,0.117
0,sn82014356,18500328,0.088,0.068,0.844,0.9994,ME-1833.1850,,,,,,18500328,0.088
0,sn82014356,18500328,0.136,0.059,0.805,1,ME-1833.1850,,,,,,18500328,0.136
0,sn83009653,18500402,0.079,0.058,0.863,0.9992,ME-1833.1850,,,,,,18500402,0.079
0,sn82014356,18500404,0.089,0.078,0.834,0.9937,ME-1833.1850,,,,,,18500404,0.089
0,sn83009653,18500409,0.064,0.057,0.879,0.9837,ME-1833.1850,,,,,,18500409,0.064
0,sn83009653,18500409,0.026,0.031,0.943,-0.9919,ME-1833.1850,,,,,,18500409,-0.031
0,sn82014356,18500411,0.144,0.07,0.786,1,ME-1833.1850,,,,,,18500411,0.144
0,sn82014356,18500411,0.107,0.059,0.835,0.9999,ME-1833.1850,,,,,,18500411,0.107
0,sn83009653,18500416,0.137,0.068,0.795,0.9999,ME-1833.1850,,,,,,18500416,0.137
0,sn82014356,18500418,0.091,0.066,0.842,0.9996,ME-1833.1850,,,,,,18500418,0.091
0,sn83009653,18500423,0.065,0.051,0.884,0.9986,ME-1833.1850,,,,,,18500423,0.065
0,sn82014356,18500425,0.091,0.062,0.847,0.9997,ME-1833.1850,,,,,,18500425,0.091
0,sn82014356,18500502,0.095,0.078,0.827,0.9991,ME-1833.1850,,,,,,18500502,0.095
0,sn82014356,18500502,0.108,0.077,0.815,0.9998,ME-1833.1850,,,,,,18500502,0.108
0,sn82014356,18500502,0.112,0.058,0.83,1,ME-1833.1850,,,,,,18500502,0.112
0,sn82014356,18500509,0.09,0.042,0.868,0.9999,ME-1833.1850,,,,,,18500509,0.09
0,sn82014356,18500516,0.093,0.054,0.852,0.9999,ME-1833.1850,,,,,,18500516,0.093
0,sn82014356,18500516,0.091,0.076,0.833,0.9988,ME-1833.1850,,,,,,18500516,0.091
0,sn82014356,18500523,0.126,0.062,0.812,1,ME-1833.1850,,,,,,18500523,0.126
0,sn82014356,18500606,0.128,0.072,0.8,0.9999,ME-1833.1850,,,,,,18500606,0.128
0,sn82014356,18500606,0.13,0.067,0.804,1,ME-1833.1850,,,,,,18500606,0.13
0,sn83009653,18500611,0.026,0.047,0.927,-0.9992,ME-1833.1850,,,,,,18500611,-0.047
0,sn82014356,18500613,0.13,0.078,0.792,0.9999,ME-1833.1850,,,,,,18500613,0.13
0,sn82014356,18500613,0.087,0.053,0.859,0.9998,ME-1833.1850,,,,,,18500613,0.087
0,sn83009653,18500618,0.09,0.049,0.861,0.9997,ME-1833.1850,,,,,,18500618,0.09
0,sn82014356,18500620,0.089,0.066,0.845,0.9995,ME-1833.1850,,,,,,18500620,0.089
0,sn83009653,18500625,0.035,0.061,0.903,-0.9996,ME-1833.1850,,,,,,18500625,-0.061
0,sn82014356,18500627,0.087,0.102,0.811,-0.9992,ME-1833.1850,,,,,,18500627,-0.102
0,sn82014356,18500627,0.095,0.053,0.852,0.9999,ME-1833.1850,,,,,,18500627,0.095
0,sn83009653,18500702,0.054,0.037,0.91,0.9986,ME-1833.1850,,,,,,18500702,0.054
0,sn82014356,18500703,0.107,0.077,0.816,0.9998,ME-1833.1850,,,,,,18500703,0.107
0,sn82014356,18500703,0.09,0.049,0.861,0.9999,ME-1833.1850,,,,,,18500703,0.09
0,sn82014356,18500711,0.143,0.047,0.81,1,ME-1833.1850,,,,,,18500711,0.143
0,sn82014356,18500711,0.111,0.067,0.822,0.9999,ME-1833.1850,,,,,,18500711,0.111
0,sn82014356,18500711,0.098,0.035,0.867,0.9999,ME-1833.1850,,,,,,18500711,0.098
0,sn83009653,18500716,0.01,0.065,0.925,-0.9997,ME-1833.1850,,,,,,18500716,-0.065
0,sn82014356,18500718,0.076,0.08,0.845,-0.9892,ME-1833.1850,,,,,,18500718,-0.08
0,sn82014356,18500718,0.064,0.023,0.914,0.9999,ME-1833.1850,,,,,,18500718,0.064
0,sn83009653,18500723,0.051,0.054,0.895,-0.9665,ME-1833.1850,,,,,,18500723,-0.054
0,sn82014356,18500725,0.14,0.079,0.781,1,ME-1833.1850,,,,,,18500725,0.14
0,sn83009653,18500730,0.059,0.044,0.897,0.9987,ME-1833.1850,,,,,,18500730,0.059
0,sn82014356,18500801,0.067,0.058,0.875,0.9972,ME-1833.1850,,,,,,18500801,0.067
0,sn82014356,18500808,0.099,0.061,0.84,0.9998,ME-1833.1850,,,,,,18500808,0.099
0,sn82014356,18500829,0.129,0.033,0.838,1,ME-1833.1850,,,,,,18500829,0.129
0,sn82014356,18500905,0.111,0.071,0.818,0.9999,ME-1833.1850,,,,,,18500905,0.111
0,sn83009653,18500924,0.125,0.053,0.822,0.9999,ME-1833.1850,,,,,,18500924,0.125
0,sn82014356,18500926,0.095,0.066,0.84,0.9997,ME-1833.1850,,,,,,18500926,0.095
0,sn82014356,18501003,0.121,0.093,0.786,0.9997,ME-1833.1850,,,,,,18501003,0.121
0,sn83009653,18501008,0.059,0.049,0.892,0.9968,ME-1833.1850,,,,,,18501008,0.059
0,sn82014356,18501017,0.124,0.076,0.8,0.9999,ME-1833.1850,,,,,,18501017,0.124
0,sn82014356,18501024,0.119,0.081,0.8,0.9999,ME-1833.1850,,,,,,18501024,0.119
0,sn82014356,18501107,0.149,0.093,0.758,0.9999,ME-1833.1850,,,,,,18501107,0.149
0,sn82014356,18501107,0.114,0.048,0.838,0.9999,ME-1833.1850,,,,,,18501107,0.114
0,sn82014356,18501121,0.1,0.081,0.818,0.999,ME-1833.1850,,,,,,18501121,0.1
0,sn82014356,18501205,0.102,0.085,0.813,0.9994,ME-1833.1850,,,,,,18501205,0.102
0,sn82014356,18501212,0.115,0.032,0.854,0.9999,ME-1833.1850,,,,,,18501212,0.115
0,sn82014356,18501219,0.092,0.078,0.83,0.999,ME-1833.1850,,,,,,18501219,0.092
0,sn83009653,18501227,0.065,0.043,0.892,0.9995,ME-1833.1850,,,,,,18501227,0.065
0,sn85025180,18370429,0.117,0.051,0.832,0.9998,PA-1833.1850,,,,,,18370429,0.117
0,sn85025180,18370520,0.064,0.05,0.886,0.9859,PA-1833.1850,,,,,,18370520,0.064
0,sn85025180,18370513,0.103,0.027,0.871,0.9999,PA-1833.1850,,,,,,18370513,0.103
0,sn85025180,18370527,0.17,0.04,0.79,0.9999,PA-1833.1850,,,,,,18370527,0.17
0,sn85025180,18370701,0.073,0.024,0.903,0.9991,PA-1833.1850,,,,,,18370701,0.073
0,sn85025180,18370603,0.111,0.053,0.836,0.9997,PA-1833.1850,,,,,,18370603,0.111
0,sn85025180,18370708,0.084,0.036,0.881,0.9994,PA-1833.1850,,,,,,18370708,0.084
0,sn85025180,18370812,0.097,0.082,0.821,0.9946,PA-1833.1850,,,,,,18370812,0.097
0,sn85025180,18370708,0.144,0.104,0.752,0.9993,PA-1833.1850,,,,,,18370708,0.144
0,sn85025180,18370812,0.109,0.087,0.804,0.9964,PA-1833.1850,,,,,,18370812,0.109
0,sn85025180,18370819,0.125,0.055,0.82,0.9998,PA-1833.1850,,,,,,18370819,0.125
0,sn85025180,18370722,0.087,0.034,0.879,0.9996,PA-1833.1850,,,,,,18370722,0.087
0,sn85025180,18370819,0.084,0.086,0.83,-0.7531,PA-1833.1850,,,,,,18370819,-0.086
0,sn85025180,18370923,0.051,0.028,0.921,0.9966,PA-1833.1850,,,,,,18370923,0.051
0,sn85025180,18370909,0.148,0.119,0.733,0.9987,PA-1833.1850,,,,,,18370909,0.148
0,sn85025180,18371014,0.13,0.045,0.824,0.9998,PA-1833.1850,,,,,,18371014,0.13
0,sn85025180,18370617,0.107,0.087,0.807,0.9953,PA-1833.1850,,,,,,18370617,0.107
0,sn85025180,18370902,0.132,0.058,0.81,0.9998,PA-1833.1850,,,,,,18370902,0.132
0,sn85025180,18371118,0.133,0.049,0.818,0.9999,PA-1833.1850,,,,,,18371118,0.133
0,sn85025180,18371104,0.143,0.058,0.8,0.9999,PA-1833.1850,,,,,,18371104,0.143
0,sn85025180,18380106,0.137,0.051,0.812,0.9999,PA-1833.1850,,,,,,18380106,0.137
0,sn85025180,18380113,0.097,0.05,0.853,0.9993,PA-1833.1850,,,,,,18380113,0.097
0,sn85025180,18380113,0.056,0.067,0.877,-0.9955,PA-1833.1850,,,,,,18380113,-0.067
0,sn85025180,18380120,0.065,0.073,0.861,-0.982,PA-1833.1850,,,,,,18380120,-0.073
0,sn85025180,18380217,0.082,0.069,0.849,0.9908,PA-1833.1850,,,,,,18380217,0.082
0,sn85025180,18371014,0.129,0.103,0.768,0.9989,PA-1833.1850,,,,,,18371014,0.129
0,sn85025180,18380120,0.141,0.054,0.805,0.9999,PA-1833.1850,,,,,,18380120,0.141
0,sn85025180,18380331,0.064,0.055,0.881,0.9797,PA-1833.1850,,,,,,18380331,0.064
0,sn85025180,18380421,0.064,0.025,0.91,0.9989,PA-1833.1850,,,,,,18380421,0.064
0,sn85025180,18380428,0.091,0.058,0.851,0.9991,PA-1833.1850,,,,,,18380428,0.091
0,sn85025180,18380303,0.057,0.032,0.911,0.9911,PA-1833.1850,,,,,,18380303,0.057
0,sn85025180,18380526,0.111,0.068,0.821,0.9992,PA-1833.1850,,,,,,18380526,0.111
0,sn85025180,18380609,0.141,0.083,0.776,0.9997,PA-1833.1850,,,,,,18380609,0.141
0,sn85025180,18380602,0.053,0.066,0.881,-0.9964,PA-1833.1850,,,,,,18380602,-0.066
0,sn85025180,18380609,0.084,0.052,0.865,0.9991,PA-1833.1850,,,,,,18380609,0.084
0,sn85025180,18380721,0.138,0.07,0.792,0.9999,PA-1833.1850,,,,,,18380721,0.138
0,sn85025180,18380630,0.085,0.053,0.861,0.9987,PA-1833.1850,,,,,,18380630,0.085
0,sn85025180,18380721,0.171,0.07,0.76,0.9999,PA-1833.1850,,,,,,18380721,0.171
0,sn85025180,18380825,0.062,0.082,0.856,-0.9987,PA-1833.1850,,,,,,18380825,-0.082
0,sn85025180,18380519,0.089,0.153,0.758,-0.9998,PA-1833.1850,,,,,,18380519,-0.153
0,sn85025180,18380929,0.082,0.073,0.845,0.9855,PA-1833.1850,,,,,,18380929,0.082
0,sn85025180,18380922,0.127,0.066,0.808,0.9998,PA-1833.1850,,,,,,18380922,0.127
0,sn85025180,18381020,0.087,0.065,0.849,0.9982,PA-1833.1850,,,,,,18381020,0.087
0,sn85025180,18380908,0.088,0.065,0.847,0.9972,PA-1833.1850,,,,,,18380908,0.088
0,sn85025180,18381013,0.087,0.054,0.859,0.9984,PA-1833.1850,,,,,,18381013,0.087
0,sn84026784,18330103,0.096,0.067,0.837,0.9996,WV-1833.1850,,,,,,18330103,0.096
0,sn84026784,18330103,0.063,0.057,0.88,0.6032,WV-1833.1850,,,,,,18330103,0.063
0,sn85059526,18330103,0.104,0.078,0.817,0.9991,WV-1833.1850,,,,,,18330103,0.104
0,sn84026784,18330110,0.083,0.054,0.863,0.9997,WV-1833.1850,,,,,,18330110,0.083
0,sn84026784,18330117,0.073,0.105,0.822,-0.9995,WV-1833.1850,,,,,,18330117,-0.105
0,sn84026784,18330117,0.091,0.071,0.838,0.999,WV-1833.1850,,,,,,18330117,0.091
0,sn84026784,18330117,0.069,0.036,0.895,0.9995,WV-1833.1850,,,,,,18330117,0.069
0,sn84026784,18330124,0.102,0.039,0.859,0.9999,WV-1833.1850,,,,,,18330124,0.102
0,sn85059526,18330124,0.085,0.078,0.837,0.9293,WV-1833.1850,,,,,,18330124,0.085
0,sn84026784,18330131,0.094,0.029,0.877,0.9999,WV-1833.1850,,,,,,18330131,0.094
0,sn85059526,18330131,0.064,0.049,0.887,0.997,WV-1833.1850,,,,,,18330131,0.064
0,sn85059526,18330131,0.063,0.038,0.899,0.9988,WV-1833.1850,,,,,,18330131,0.063
0,sn84026784,18330207,0.097,0.072,0.83,0.9994,WV-1833.1850,,,,,,18330207,0.097
0,sn84026784,18330207,0.096,0.033,0.871,0.9999,WV-1833.1850,,,,,,18330207,0.096
0,sn85059526,18330214,0.07,0.05,0.881,0.9981,WV-1833.1850,,,,,,18330214,0.07
0,sn84026784,18330221,0.089,0.057,0.853,0.9997,WV-1833.1850,,,,,,18330221,0.089
0,sn84026784,18330221,0.101,0.044,0.854,0.9998,WV-1833.1850,,,,,,18330221,0.101
0,sn85059526,18330221,0.119,0.075,0.806,0.9997,WV-1833.1850,,,,,,18330221,0.119
0,sn85059526,18330221,0.113,0.048,0.84,0.9998,WV-1833.1850,,,,,,18330221,0.113
0,sn84026784,18330228,0.086,0.067,0.847,0.9992,WV-1833.1850,,,,,,18330228,0.086
0,sn84026784,18330228,0.08,0.032,0.888,0.9998,WV-1833.1850,,,,,,18330228,0.08
0,sn85059526,18330228,0.109,0.064,0.827,0.9997,WV-1833.1850,,,,,,18330228,0.109
0,sn85059526,18330228,0.061,0.044,0.895,0.9984,WV-1833.1850,,,,,,18330228,0.061
0,sn84026784,18330307,0.099,0.046,0.855,0.9999,WV-1833.1850,,,,,,18330307,0.099
0,sn84026784,18330314,0.102,0.038,0.86,0.9999,WV-1833.1850,,,,,,18330314,0.102
0,sn84026784,18330328,0.1,0.036,0.864,0.9999,WV-1833.1850,,,,,,18330328,0.1
0,sn85059526,18330328,0.107,0.086,0.807,0.9992,WV-1833.1850,,,,,,18330328,0.107
0,sn85059526,18330328,0.09,0.037,0.873,0.9997,WV-1833.1850,,,,,,18330328,0.09
0,sn85059526,18330404,0.094,0.065,0.841,0.9993,WV-1833.1850,,,,,,18330404,0.094
0,sn85059526,18330404,0.05,0.034,0.916,0.9871,WV-1833.1850,,,,,,18330404,0.05
0,sn84026784,18330411,0.11,0.042,0.848,0.9999,WV-1833.1850,,,,,,18330411,0.11
0,sn85059526,18330411,0.123,0.06,0.817,0.9998,WV-1833.1850,,,,,,18330411,0.123
0,sn84026784,18330418,0.078,0.084,0.838,-0.9932,WV-1833.1850,,,,,,18330418,-0.084
0,sn84026784,18330425,0.091,0.053,0.856,0.9997,WV-1833.1850,,,,,,18330425,0.091
0,sn85059526,18330425,0.094,0.048,0.858,0.9997,WV-1833.1850,,,,,,18330425,0.094
0,sn84026784,18330502,0.073,0.048,0.878,0.9993,WV-1833.1850,,,,,,18330502,0.073
0,sn85059526,18330502,0.108,0.053,0.839,0.9998,WV-1833.1850,,,,,,18330502,0.108
0,sn85059526,18330502,0.094,0.036,0.87,0.9999,WV-1833.1850,,,,,,18330502,0.094
0,sn84026784,18330509,0.084,0.056,0.86,0.9993,WV-1833.1850,,,,,,18330509,0.084
0,sn85059526,18330509,0.117,0.084,0.799,0.9996,WV-1833.1850,,,,,,18330509,0.117
0,sn85059526,18330509,0.128,0.044,0.828,0.9999,WV-1833.1850,,,,,,18330509,0.128
0,sn84026784,18330523,0.087,0.042,0.871,0.9997,WV-1833.1850,,,,,,18330523,0.087
0,sn84026784,18330523,0.102,0.049,0.849,0.9999,WV-1833.1850,,,,,,18330523,0.102
0,sn85059526,18330523,0.077,0.073,0.849,0.905,WV-1833.1850,,,,,,18330523,0.077
0,sn84026784,18330530,0.098,0.031,0.872,0.9999,WV-1833.1850,,,,,,18330530,0.098
0,sn85059526,18330530,0.091,0.055,0.854,0.9995,WV-1833.1850,,,,,,18330530,0.091
0,sn85059526,18330530,0.104,0.061,0.834,0.9997,WV-1833.1850,,,,,,18330530,0.104
0,sn84026784,18330606,0.093,0.066,0.841,0.9995,WV-1833.1850,,,,,,18330606,0.093
0,sn85059526,18330606,0.104,0.061,0.834,0.9997,WV-1833.1850,,,,,,18330606,0.104
0,sn85059526,18330606,0.091,0.057,0.853,0.9996,WV-1833.1850,,,,,,18330606,0.091
0,sn84026784,18330613,0.101,0.103,0.796,-0.9628,WV-1833.1850,,,,,,18330613,-0.103
0,sn84026784,18330620,0.1,0.067,0.833,0.9994,WV-1833.1850,,,,,,18330620,0.1
0,sn84026784,18330620,0.08,0.058,0.862,0.9991,WV-1833.1850,,,,,,18330620,0.08
0,sn85059526,18330620,0.089,0.104,0.807,-0.9985,WV-1833.1850,,,,,,18330620,-0.104
0,sn85059526,18330620,0.095,0.02,0.885,0.9999,WV-1833.1850,,,,,,18330620,0.095
0,sn84026784,18330627,0.08,0.063,0.856,0.9981,WV-1833.1850,,,,,,18330627,0.08
0,sn85059526,18330627,0.116,0.063,0.821,0.9998,WV-1833.1850,,,,,,18330627,0.116
0,sn85059526,18330627,0.094,0.05,0.855,0.9997,WV-1833.1850,,,,,,18330627,0.094
0,sn85059526,18330627,0.062,0.011,0.927,0.9996,WV-1833.1850,,,,,,18330627,0.062
0,sn84026784,18330704,0.091,0.067,0.841,0.9991,WV-1833.1850,,,,,,18330704,0.091
0,sn85059526,18330704,0.096,0.044,0.86,0.9998,WV-1833.1850,,,,,,18330704,0.096
0,sn85059526,18330704,0.106,0.062,0.831,0.9997,WV-1833.1850,,,,,,18330704,0.106
0,sn84026784,18330711,0.1,0.058,0.842,0.9997,WV-1833.1850,,,,,,18330711,0.1
0,sn84026784,18330711,0.103,0.034,0.863,0.9999,WV-1833.1850,,,,,,18330711,0.103
0,sn85059526,18330711,0.1,0.058,0.842,0.9998,WV-1833.1850,,,,,,18330711,0.1
0,sn85059526,18330711,0.122,0.035,0.843,0.9999,WV-1833.1850,,,,,,18330711,0.122
0,sn85059526,18330711,0.087,0.042,0.871,0.9996,WV-1833.1850,,,,,,18330711,0.087
0,sn85059526,18330725,0.121,0.074,0.805,0.9997,WV-1833.1850,,,,,,18330725,0.121
0,sn85059526,18330725,0.092,0.036,0.872,0.9997,WV-1833.1850,,,,,,18330725,0.092
0,sn84026784,18330801,0.061,0.082,0.857,-0.9996,WV-1833.1850,,,,,,18330801,-0.082
0,sn85059526,18330801,0.122,0.059,0.819,0.9999,WV-1833.1850,,,,,,18330801,0.122
0,sn85059526,18330801,0.096,0.043,0.861,0.9998,WV-1833.1850,,,,,,18330801,0.096
0,sn85059526,18330808,0.09,0.069,0.841,0.9986,WV-1833.1850,,,,,,18330808,0.09
0,sn84026784,18330815,0.105,0.06,0.835,0.9998,WV-1833.1850,,,,,,18330815,0.105
0,sn85059526,18330815,0.093,0.082,0.826,0.9947,WV-1833.1850,,,,,,18330815,0.093
0,sn85059526,18330815,0.097,0.047,0.856,0.9998,WV-1833.1850,,,,,,18330815,0.097
0,sn85059526,18330822,0.111,0.029,0.861,0.9999,WV-1833.1850,,,,,,18330822,0.111
0,sn84026784,18330905,0.073,0.062,0.866,0.9855,WV-1833.1850,,,,,,18330905,0.073
0,sn84026784,18330905,0.072,0.086,0.842,-0.9992,WV-1833.1850,,,,,,18330905,-0.086
0,sn84026784,18330905,0.092,0.045,0.863,0.9998,WV-1833.1850,,,,,,18330905,0.092
0,sn85059526,18330905,0.112,0.047,0.841,0.9999,WV-1833.1850,,,,,,18330905,0.112
0,sn84026784,18330912,0.091,0.043,0.866,0.9998,WV-1833.1850,,,,,,18330912,0.091
0,sn85059526,18330912,0.074,0.054,0.872,0.9983,WV-1833.1850,,,,,,18330912,0.074
0,sn85059526,18330919,0.126,0.096,0.778,0.9994,WV-1833.1850,,,,,,18330919,0.126
0,sn85059526,18330919,0.091,0.066,0.843,0.9991,WV-1833.1850,,,,,,18330919,0.091
0,sn84026784,18330926,0.106,0.07,0.825,0.9997,WV-1833.1850,,,,,,18330926,0.106
0,sn85059526,18330926,0.11,0.084,0.806,0.9991,WV-1833.1850,,,,,,18330926,0.11
0,sn85059526,18331003,0.075,0.059,0.866,0.9986,WV-1833.1850,,,,,,18331003,0.075
0,sn84026784,18331010,0.087,0.063,0.851,0.9993,WV-1833.1850,,,,,,18331010,0.087
0,sn84026784,18331017,0.095,0.066,0.839,0.9993,WV-1833.1850,,,,,,18331017,0.095
0,sn84026784,18331024,0.088,0.067,0.845,0.9987,WV-1833.1850,,,,,,18331024,0.088
0,sn84026784,18331024,0.074,0.043,0.883,0.9996,WV-1833.1850,,,,,,18331024,0.074
0,sn84026784,18331024,0.092,0.03,0.877,0.9999,WV-1833.1850,,,,,,18331024,0.092
0,sn84038468,18331031,0.108,0.036,0.856,0.9999,WV-1833.1850,,,,,,18331031,0.108
0,sn84038468,18331107,0.125,0.054,0.82,0.9999,WV-1833.1850,,,,,,18331107,0.125
0,sn84038468,18331114,0.082,0.085,0.834,-0.7044,WV-1833.1850,,,,,,18331114,-0.085
0,sn84038468,18331121,0.115,0.049,0.837,0.9998,WV-1833.1850,,,,,,18331121,0.115
0,sn84026784,18331128,0.078,0.078,0.843,-0.9719,WV-1833.1850,,,,,,18331128,-0.078
0,sn84026784,18331205,0.06,0.053,0.887,0.9873,WV-1833.1850,,,,,,18331205,0.06
0,sn84026784,18331205,0.112,0.036,0.851,0.9999,WV-1833.1850,,,,,,18331205,0.112
0,sn84038468,18331205,0.119,0.062,0.819,0.9999,WV-1833.1850,,,,,,18331205,0.119
0,sn84026784,18331212,0.075,0.041,0.885,0.9997,WV-1833.1850,,,,,,18331212,0.075
0,sn84038468,18331219,0.142,0.042,0.816,0.9999,WV-1833.1850,,,,,,18331219,0.142
0,sn84038468,18331219,0.104,0.051,0.845,0.9998,WV-1833.1850,,,,,,18331219,0.104
0,sn84026784,18331226,0.099,0.043,0.858,0.9999,WV-1833.1850,,,,,,18331226,0.099
0,sn84038468,18340109,0.13,0.036,0.834,0.9999,WV-1833.1850,,,,,,18340109,0.13
0,sn84026784,18340116,0.103,0.043,0.854,0.9999,WV-1833.1850,,,,,,18340116,0.103
0,sn84026784,18340123,0.085,0.067,0.847,0.9982,WV-1833.1850,,,,,,18340123,0.085
0,sn84026784,18340130,0.071,0.062,0.867,0.9894,WV-1833.1850,,,,,,18340130,0.071
0,sn84026784,18340206,0.082,0.06,0.858,0.9993,WV-1833.1850,,,,,,18340206,0.082
0,sn84038468,18340206,0.115,0.033,0.852,0.9999,WV-1833.1850,,,,,,18340206,0.115
0,sn84026784,18340213,0.078,0.026,0.896,0.9998,WV-1833.1850,,,,,,18340213,0.078
